LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,LEA_ADDRESS,LEA_CITY,LEA_ZIP,CJJ,LEA_HSE_IND,LEA_HSEPART_HI_M,LEA_HSEPART_HI_F,LEA_HSEPART_AM_M,LEA_HSEPART_AM_F,LEA_HSEPART_AS_M,LEA_HSEPART_AS_F,LEA_HSEPART_HP_M,LEA_HSEPART_HP_F,LEA_HSEPART_BL_M,LEA_HSEPART_BL_F,LEA_HSEPART_WH_M,LEA_HSEPART_WH_F,LEA_HSEPART_TR_M,LEA_HSEPART_TR_F,TOT_HSEPART_M,TOT_HSEPART_F,LEA_HSEPART_EL_M,LEA_HSEPART_EL_F,LEA_HSEPART_IDEA_M,LEA_HSEPART_IDEA_F
"IL","ILLINOIS","1730200","Orion CUSD 223","PO Box 189","Orion","61273","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1730220","Orland SD 135","15100 S 94th Ave","Orland Park","60462","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1730270","CUSD 308","4175 State Route 71","Oswego","60543","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1730300","Ottawa ESD 141","320 W Main St","Ottawa","61350","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1730330","Ottawa Twp HSD 140","211 E Main St","Ottawa","61350","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1730420","Palatine CCSD 15","580 N 1st Bank Dr","Palatine","60067","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1730450","Township HSD 211","1750 S Roselle Rd","Palatine","60067","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1730480","Palestine CUSD 3","100 S Main St","Palestine","62451","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1730510","CCSD 180","15W451 91st St","Burr Ridge","60527","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1730540","Northwestern CUSD 2","30953 Route 111","Palmyra","62674","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1730570","Palos Heights SD 128","12809 S McVickers Ave","Palos Heights","60463","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1730600","Palos CCSD 118","8800 W 119th St","Palos Park","60464","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1730630","Pana CUSD 8","PO Box 377","Pana","62557","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1730660","Panhandle CUSD 2","509 N Prairie St","Raymond","62560","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1730750","Paris-Union SD 95","300 S. Eads Ave","Paris","61944","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1730780","Paris CUSD 4","15601 US Highway 150","Paris","61944","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1730810","Park Forest SD 163","242 S Orchard Dr","Park Forest","60466","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1730840","Park Ridge CCSD 64","8182 Greendale Avenue","Niles","60714","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1730870","Patoka CUSD 100","1220 Kinoka Rd","Patoka","62875","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1730900","Gen George Patton SD 133","150 W. 137th St.","Riverdale","60827","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1730930","Pawnee CUSD 11","810 4th St","Pawnee","62558","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1730990","Payson CUSD 1","406 W State St","Payson","62360","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1731020","Pearl City CUSD 200","100 Summit Street","Pearl City","61062","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1731050","Pecatonica CUSD 321","PO Box 419","Pecatonica","61063","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1731080","Pekin PSD 108","501 Washington St","Pekin","61554","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1731110","Pekin CSD 303","320 Stadium Dr","Pekin","61554","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1731140","Pembroke CCSD 259","PO Box 546","Hopkins Park","60958","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1731200","Pennoyer SD 79","5200 N Cumberland Ave","Norridge","60706","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1731230","Peoria SD 150","3202 N Wisconsin Ave","Peoria","61603","No","Yes",2,9,0,0,0,0,0,0,31,32,2,1,2,5,37,47,0,2,0,0
"IL","ILLINOIS","1731270","Peoria Heights CUSD 325","500 E Glen Ave","Peoria Heights","61616","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1731290","Peotone CUSD 207U","212 W Wilson St","Peotone","60468","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1731310","Perandoe Spec Educ District","1525 LOCUST ST","Red Bud","62278","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1731380","Peru ESD 124","1800 Church St","Peru","61354","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1731410","Porta CUSD 202","PO Box 202","Petersburg","62675","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1731500","Southwestern CUSD 9","PO Box 728","Brighton","62012","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1731560","CCSD 204","6067 State Route 154","Pinckneyville","62274","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1731620","Pinckneyville CHSD 101","600 E Water St","Pinckneyville","62274","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1731710","Pikeland CUSD 10","512 S Madison St","Pittsfield","62363","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1731740","Plainfield SD 202","15732 S Howard St","Plainfield","60544","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1731770","Plano CUSD 88","800 S Hale St","Plano","60545","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1731860","Pleasant Hill SD 69","3717 W Malone St","Peoria","61605","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1731890","Pleasant Hill CUSD 3","501 E. Quincy Street","Pleasant Hill","62366","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1731920","Pleasant Plains CUSD 8","315 W Church St","Pleasant Plains","62677","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1731950","Pleasant Valley SD 62","3314 W Richwoods Blvd","Peoria","61604","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1732040","Pleasantdale SD 107","7450 Wolf Rd","Burr Ridge","60527","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1732090","Potomac CUSD 10","7915 US Route 136","Potomac","61865","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1732100","Polo CUSD 222","100 S Union Ave","Polo","61064","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1732160","Pontiac CCSD 429","600 N Morrow St","Pontiac","61764","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1732190","Pontiac-W Holliday SD 105","400 Ashland Ave","Fairview Heights","62208","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1732220","Pontiac Twp HSD 90","1100 E Indiana Ave","Pontiac","61764","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1732280","Pope Co CUD 1","125 State Highway 146 W","Golconda","62938","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1732370","Posen-Robbins ESD 143-5","14011 S Harrison Ave","Posen","60469","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1732490","Prairie Du Rocher CCSD 134","714 Middle St","Prairie Du Rocher","62277","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1732520","Prairie Grove CSD 46","3223 IL Route 176","Crystal Lake","60014","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1732550","Prairie Hill CCSD 133","6605 Prairie Hill Rd","South Beloit","61080","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1732580","Adlai E Stevenson HSD 125","2 Stevenson Dr","Lincolnshire","60069","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1732670","Princeton ESD 115","506 E Dover Rd","Princeton","61356","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1732700","Princeton HSD 500","103 S Euclid Ave","Princeton","61356","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1732770","Princeville CUSD 326","909 N Town Ave","Princeville","61559","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1732830","Prophetstown-Lyndon-Tampico CUSD3","79 Grove St","Prophetstown","61277","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1732850","Prospect Heights SD 23","700 N Schoenbeck Rd","Prospect Heights","60070","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1732910","Proviso Twp HSD 209","8601 Roosevelt Rd","Forest Park","60130","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1732960","Putnam County CUSD 535","400 E Silverspoon Ave","Granville","61326","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1732970","Queen Bee SD 16","1560 Bloomingdale Rd","Glendale Heights","60139","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733000","Quincy SD 172","1416 Maine St","Quincy","62301","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733030","Raccoon Cons SD 1","3601 State Route 161","Centralia","62801","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733090","Ramsey CUSD 204","702 W 6th St","Ramsey","62080","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733120","Rankin CSD 98","13716 5th St","Pekin","61554","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733210","Rantoul City SD 137","400 E Wabash Ave","Rantoul","61866","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733240","Rantoul Township HSD 193","200 S Sheldon St","Rantoul","61866","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733270","Reavis Twp HSD 220","6034 W 77th St","Burbank","60459","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733300","Red Bud CUSD 132","815 Locust St","Red Bud","62278","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733380","Reed Custer CUSD 255U","255 Comet Dr","Braidwood","60408","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733390","Rhodes SD 84-5","8931 Fullerton Ave","River Grove","60171","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733420","Rich Twp HSD 227","20550 S Cicero Ave","Matteson","60443","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733450","Richland GSD 88A","1919 Caton Farm Rd","Crest Hill","60403","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733510","Richmond-Burton CHSD 157","4213 US Highway 12","Richmond","60071","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733690","Ridgeland SD 122","6500 W 95th St","Oak Lawn","60453","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733720","Ridgewood CHSD 234","7500 W Montrose Ave","Norridge","60706","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733750","Riley CCSD 18","9406 Riley Rd","Marengo","60152","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733810","River Forest SD 90","7776 Lake St","River Forest","60305","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733840","River Grove SD 85-5","2650 Thatcher Ave","River Grove","60171","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733870","River Trails SD 26","1900 E Kensington Rd","Mt Prospect","60056","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733930","Riverdale CUSD 100","9624 256th St N","Port Byron","61275","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733950","River Bend CUSD 2","1110 3rd St","Fulton","61252","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1733990","Riverside SD 96","3340 Harlem Ave","Riverside","60546","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734020","Riverside-Brookfield Twp SD 208","160 Ridgewood Rd","Riverside","60546","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734100","Riverton CUSD 14","6425 Old Route 36","Riverton","62561","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734110","Riverview CCSD 2","1421 Spring Bay Rd","East Peoria","61611","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734140","Roanoke Benson CUSD 60","PO Box 320","Roanoke","61561","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734170","Robein SD 85","200 Campus Ave","East Peoria","61611","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734230","Robinson CUSD 2","PO Box 190","Robinson","62454","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734260","Rochelle CCSD 231","1401 Flagg Rd","Rochelle","61068","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734290","Rochelle Twp HSD 212","1401 Flagg Rd","Rochelle","61068","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734320","Rochester CUSD 3A","4 Rocket Drive","Rochester","62563","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734350","Rock Falls ESD 13","602 4th Ave","Rock Falls","61071","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734380","Rock Falls Twp HSD 301","101 12th Ave","Rock Falls","61071","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734410","Rock Island SD 41","2101 6th Ave","Rock Island","61201","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734440","Rockridge CUSD 300","14110 134th Ave W","Taylor Ridge","61284","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734470","Rockdale SD 84","715 Meadow Ave","Rockdale","60436","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734510","Rockford SD 205","501 7th St","Rockford","61104","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734540","Rockton SD 140","1050 E Union St","Rockton","61072","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734590","Rome CCSD 2","233 W South St","Dix","62830","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734620","Rondout SD 72","28593 North Bradley Road","Lake Forest","60045","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734650","Rooks Creek CCSD 425","PO Box 117","Graymont","61743","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734710","Roselle SD 12","100 E Walnut St","Roselle","60172","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734740","Schaumburg CCSD 54","524 E Schaumburg Rd","Schaumburg","60194","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734770","Rosemont ESD 78","6101 Ruby St","Rosemont","60018","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734870","Rossville-Alvin CUSD 7","350 N Chicago St","Rossville","60963","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1734990","Round Lake CUSD 116","442 N Cedar Lake Rd","Round Lake","60073","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1735010","Roxana CUSD 1","401 Chaffer Ave","Roxana","62084","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1735100","Rutland CCSD 230","RR 71 E 3231","Ottawa","61350","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1735160","Salem SD 111","1300 Bobcat Cir","Salem","62881","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1735190","Salem CHSD 600","1200 N Broadway Ave","Salem","62881","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1735220","Salt Creek SD 48","1110 S Villa Ave","Villa Park","60181","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1735310","Sandoval CUSD 501","859 W Missouri Ave","Sandoval","62882","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1735340","Sandridge SD 172","2950 Glenwood Dyer Rd","Lynwood","60411","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1735370","Sandwich CUSD 430","720 S Wells St","Sandwich","60548","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1735400","Saratoga CCSD 60C","4040 N Division St","Morris","60450","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1735460","CCSD 168","21899 Torrence Ave","Sauk Village","60411","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1735610","Scales Mound CUSD 211","210 Main St","Scales Mound","61075","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1735640","Schiller Park SD 81","9760 Soreng Ave","Schiller Park","60176","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"IL","ILLINOIS","1735770","Selmaville CCSD 10","3185 Selmaville Rd","Salem","62881","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
