GeoId|Geography|LEAID|Year|Iteration|CDP02_53est|CDP02_53moe|CDP02_54est|CDP02_54moe|CDP02_54pct|CDP02_54pctmoe|CDP02_55est|CDP02_55moe|CDP02_55pct|CDP02_55pctmoe|CDP02_56est|CDP02_56moe|CDP02_56pct|CDP02_56pctmoe|CDP02_57est|CDP02_57moe|CDP02_57pct|CDP02_57pctmoe|CDP02_58est|CDP02_58moe|CDP02_58pct|CDP02_58pctmoe|CDP02_59est|CDP02_59moe|CDP02_59pct|CDP02_59pctmoe|CDP02_60est|CDP02_60moe|CDP02_60pct|CDP02_60pctmoe|CDP02_61est|CDP02_61moe|CDP02_61pct|CDP02_61pctmoe|CDP02_62est|CDP02_62moe|CDP02_62pct|CDP02_62pctmoe|CDP02_63est|CDP02_63moe|CDP02_63pct|CDP02_63pctmoe|CDP02_64est|CDP02_64moe|CDP02_64pct|CDP02_64pctmoe
9700000US2314768|School Administrative District 75, ME|2314768|2018-2022|101|2640|335|2615|335|99.1|1.2|25|32|0.9|1.2|0|20||1|10|15|0.4|0.6|0|20||1|4|3|0.2|0.3|0|20||1|15|27|0.6|1.1|0|20||1|0|20||1|0|20||1
9700000US2314837|Sebago Public Schools, ME|2314837|2018-2022|101|245|80|230|75|93.9|5.5|15|14|6.1|5.5|4|6|1.6|2.3|0|11||10.6|0|11||10.6|10|14|4.1|5.6|0|11||10.6|4|6|1.6|2.3|4|6|1.6|2.3|0|11||10.6|0|11||10.6
9700000US2312330|South Portland, ME|2312330|2018-2022|101|3225|329|2815|299|87.3|5.8|410|202|12.7|5.8|70|73|2.2|2.2|4|3|0.1|0.3|0|20||0.8|300|144|9.3|4.2|70|73|2.2|2.2|4|5|0.1|0.3|0|20||0.8|105|125|3.3|3.7|0|20||0.8
9700000US2313110|Vassalboro, ME|2313110|2018-2022|101|820|165|810|166|98.8|2.1|10|17|1.2|2.1|0|11||3.3|0|11||3.3|0|11||3.3|10|17|1.2|2.1|0|11||3.3|0|11||3.3|0|11||3.3|0|11||3.3|0|11||3.3
9700000US2313350|Waterville, ME|2313350|2018-2022|101|2385|322|2360|330|99|1.3|25|29|1|1.3|0|17||1.1|15|24|0.6|1|0|17||1.1|10|15|0.4|0.6|0|17||1.1|4|3|0.2|0.5|0|17||1.1|0|17||1.1|0|17||1.1
9700000US2313490|Wells-Ogunquit Community School District, ME|2313490|2018-2022|101|1560|262|1470|265|94.2|3.9|90|57|5.8|3.9|15|26|1|1.7|0|17||1.7|0|17||1.7|0|17||1.7|0|17||1.7|15|26|1|1.7|15|26|1|1.7|75|49|4.8|3.3|0|17||1.7
9700000US2313560|Westbrook, ME|2313560|2018-2022|101|2410|384|2240|387|92.9|5.2|170|126|7.1|5.2|25|41|1|1.7|0|20||1.1|0|20||1.1|85|80|3.5|3.3|25|41|1|1.7|85|85|3.5|3.6|0|20||1.1|0|20||1.1|0|20||1.1
9700000US2313860|Winslow, ME|2313860|2018-2022|101|1295|264|1240|265|95.8|4.5|55|56|4.2|4.5|15|22|1.2|1.7|20|36|1.5|2.9|0|15||2.1|15|22|1.2|1.7|15|22|1.2|1.7|25|36|1.9|2.7|0|15||2.1|0|15||2.1|0|15||2.1
9700000US2313970|Winthrop, ME|2313970|2018-2022|101|1215|342|1215|342|100|2.2|0|15||2.2|0|15||2.2|0|15||2.2|0|15||2.2|0|15||2.2|0|15||2.2|0|15||2.2|0|15||2.2|0|15||2.2|0|15||2.2
9700000US2314010|Woodland, ME|2314010|2018-2022|101|240|128|240|128|100|10.8|0|11||10.8|0|11||10.8|0|11||10.8|0|11||10.8|0|11||10.8|0|11||10.8|0|11||10.8|0|11||10.8|0|11||10.8|0|11||10.8
9700000US2314100|Yarmouth, ME|2314100|2018-2022|101|2000|340|1965|340|98.3|2.8|35|56|1.8|2.8|35|56|1.8|2.8|35|56|1.8|2.8|35|56|1.8|2.8|0|15||1.4|0|15||1.4|0|15||1.4|0|15||1.4|0|15||1.4|0|15||1.4
9700000US2314130|York, ME|2314130|2018-2022|101|2120|595|2030|596|95.8|5.1|90|108|4.2|5.1|0|17||1.3|70|100|3.3|4.7|0|17||1.3|20|41|0.9|2.1|0|17||1.3|0|17||1.3|0|17||1.3|0|17||1.3|0|17||1.3
